Entity,Code,Year,Continent,Date,Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned),Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned) Annotations,Weekly case growth (%),Weekly case growth (%) Annotations
Abkhazia,OWID_ABK,2015,Asia,,,,,
Guatemala,GTM,,,2020-07-18,49.35843,,-2.14985773000316,
Guatemala,GTM,,,2020-07-19,75.30557,,54.8958504182385,
Guatemala,GTM,,,2020-07-20,74.33271,,52.644506304241,
Guatemala,GTM,,,2020-07-21,74.13343,,61.1265164644714,
Guatemala,GTM,,,2020-07-22,74.61186,,53.771569433032,
Guatemala,GTM,,,2020-07-23,72.25171,,35.9897943869128,
Guatemala,GTM,,,2020-07-24,73.78271,,47.3173061614393,
Guatemala,GTM,,,2020-07-25,75.545,,53.0533117932149,
Guatemala,GTM,,,2020-07-26,51.43186,,-31.702668360864,
Guatemala,GTM,,,2020-07-27,50.84186,,-31.6026603733105,
Guatemala,GTM,,,2020-07-28,47.95529,,-35.3124663870066,
Guatemala,GTM,,,2020-07-29,38.51414,,-48.3808913113177,
Guatemala,GTM,,,2020-07-30,51.59129,,-28.5950778059817,
Guatemala,GTM,,,2020-07-31,52.899,,-28.3043337296012,
Guatemala,GTM,,,2020-08-01,51.87829,,-31.3278446274013,
Guatemala,GTM,,,2020-08-02,51.72686,,0.573643410852709,
Guatemala,GTM,,,2020-08-03,49.86086,,-1.92910915934755,
Guatemala,GTM,,,2020-08-04,51.74271,,7.89823744595943,
Guatemala,GTM,,,2020-08-05,58.25743,,51.2629399585921,
Guatemala,GTM,,,2020-08-06,47.078,,-8.74806800618239,
Guatemala,GTM,,,2020-08-07,43.96014,,-16.8977992161592,
Guatemala,GTM,,,2020-08-08,43.705,,-15.7546879803259,
Guatemala,GTM,,,2020-08-09,41.544,,-19.6855248959457,
Guatemala,GTM,,,2020-08-10,42.25371,,-15.2566767951383,
Guatemala,GTM,,,2020-08-11,43.41786,,-16.0887656033287,
Guatemala,GTM,,,2020-08-12,44.66171,,-23.3369833013961,
Guatemala,GTM,,,2020-08-13,44.49429,,-5.48780487804878,
Guatemala,GTM,,,2020-08-14,47.40486,,7.8360239434065,
Guatemala,GTM,,,2020-08-15,49.10329,,12.3517606276227,
Guatemala,GTM,,,2020-08-16,48.83214,,17.5431861804223,
Guatemala,GTM,,,2020-08-17,47.50057,,12.4174372523117,
Guatemala,GTM,,,2020-08-18,47.50057,,9.40312213039485,
Guatemala,GTM,,,2020-08-19,46.89457,,4.99910730226745,
Guatemala,GTM,,,2020-08-20,46.18486,,3.79928315412186,
Guatemala,GTM,,,2020-08-21,45.44329,,-4.13793103448276,
Guatemala,GTM,,,2020-08-22,43.96014,,-10.4741799285482,
Guatemala,GTM,,,2020-08-23,44.19943,,-9.48726322664925,
Guatemala,GTM,,,2020-08-24,44.86114,,-5.55648816518382,
Guatemala,GTM,,,2020-08-25,44.56614,,-6.17760617760618,
Guatemala,GTM,,,2020-08-26,46.28057,,-1.30930113926203,
Guatemala,GTM,,,2020-08-27,46.51186,,0.7078729281768,
Guatemala,GTM,,,2020-08-28,46.83071,,3.0531672223197,
Guatemala,GTM,,,2020-08-29,47.684,,8.47088699437693,
Guatemala,GTM,,,2020-08-30,46.43214,,5.05141620061338,
Guatemala,GTM,,,2020-08-31,45.64271,,1.74191254888021,
Guatemala,GTM,,,2020-09-01,44.18343,,-0.858829844337095,
Guatemala,GTM,,,2020-09-02,41.79914,,-9.6829772570641,
Guatemala,GTM,,,2020-09-03,39.47071,,-15.1380078861649,
Guatemala,GTM,,,2020-09-04,35.89843,,-23.3441171462626,
Guatemala,GTM,,,2020-09-05,32.84429,,-31.1204013377927,
Guatemala,GTM,,,2020-09-06,30.31643,,-34.7071956036407,
Guatemala,GTM,,,2020-09-07,30.06929,,-34.1194968553459,
Guatemala,GTM,,,2020-09-08,29.93386,,-32.2504963003068,
Guatemala,GTM,,,2020-09-09,30.524,,-26.9744372376955,
Guatemala,GTM,,,2020-09-10,31.56057,,-20.040404040404,
Guatemala,GTM,,,2020-09-11,31.48086,,-12.3056419369169,
Guernsey,GGY,2015,Europe,,,,,
Guernsey,GGY,,,2020-03-22,4.97133,,,
Guernsey,GGY,,,2020-03-23,63.38375,,,
Guernsey,GGY,,,2020-03-24,59.6552,,,
Guernsey,GGY,,,2020-03-25,57.1695,,,
Guernsey,GGY,,,2020-03-26,63.91629,,,
Guernsey,GGY,,,2020-03-27,70.30786,,,
Guernsey,GGY,,,2020-03-28,74.569,,,
Guernsey,GGY,,,2020-03-29,80.96057,,,
Guernsey,GGY,,,2020-03-30,59.65514,,,
Guernsey,GGY,,,2020-03-31,53.26357,,,
Guernsey,GGY,,,2020-04-01,78.83014,,,
Guernsey,GGY,,,2020-04-02,102.266,,60,
Guernsey,GGY,,,2020-04-03,121.44086,,72.7272727272727,
Guernsey,GGY,,,2020-04-04,166.18214,,122.857142857143,
Guernsey,GGY,,,2020-04-05,206.66257,,155.263157894737,
Guernsey,GGY,,,2020-04-06,232.229,,289.285714285714,
Guernsey,GGY,,,2020-04-07,255.665,,380,
Guernsey,GGY,,,2020-04-08,225.83743,,186.486486486486,
Guernsey,GGY,,,2020-04-09,219.44586,,114.583333333333,
Guernsey,GGY,,,2020-04-10,213.05429,,75.438596491228,
Guernsey,GGY,,,2020-04-11,183.22671,,10.2564102564103,
Guernsey,GGY,,,2020-04-12,155.52957,,-24.7422680412371,
Guernsey,GGY,,,2020-04-13,136.35471,,-41.2844036697248,
Guernsey,GGY,,,2020-04-14,115.04929,,-55,
Guernsey,GGY,,,2020-04-15,121.44086,,-46.2264150943396,
Guernsey,GGY,,,2020-04-16,89.48271,,-59.2233009708738,
Guernsey,GGY,,,2020-04-17,91.61329,,-57,
Guernsey,GGY,,,2020-04-18,72.43843,,-60.4651162790698,
Guernsey,GGY,,,2020-04-19,63.91629,,-58.9041095890411,
Guernsey,GGY,,,2020-04-20,44.74143,,-67.1875,
Guernsey,GGY,,,2020-04-21,42.61086,,-62.962962962963,
Guernsey,GGY,,,2020-04-22,34.08871,,-71.9298245614035,
Guernsey,GGY,,,2020-04-23,42.61086,,-52.3809523809524,
Guernsey,GGY,,,2020-04-24,23.436,,-74.4186046511628,
Guernsey,GGY,,,2020-04-25,23.436,,-67.6470588235294,
Guernsey,GGY,,,2020-04-26,12.78329,,-80,
Guernsey,GGY,,,2020-04-27,17.04443,,-61.9047619047619,
Guernsey,GGY,,,2020-04-28,17.04443,,-60,
Guernsey,GGY,,,2020-04-29,17.04443,,-50,
Guernsey,GGY,,,2020-04-30,17.04443,,-60,
Guernsey,GGY,,,2020-05-01,12.78329,,-45.4545454545455,
Guernsey,GGY,,,2020-05-02,14.91386,,-36.3636363636364,
Guernsey,GGY,,,2020-05-03,14.91386,,16.6666666666667,
Guernsey,GGY,,,2020-05-04,10.65271,,-37.5,
Guernsey,GGY,,,2020-05-05,10.65271,,-37.5,
Guernsey,GGY,,,2020-05-06,10.65271,,-37.5,
Guernsey,GGY,,,2020-05-07,2.13057,,-87.5,
Guernsey,GGY,,,2020-05-08,2.13057,,-83.3333333333333,
Guernsey,GGY,,,2020-05-09,0,,-100,
Guernsey,GGY,,,2020-05-10,0,,-100,
Guernsey,GGY,,,2020-05-11,0,,-100,
Guernsey,GGY,,,2020-05-12,0,,-100,
Guernsey,GGY,,,2020-05-13,0,,-100,
Guernsey,GGY,,,2020-05-14,0,,-100,
Guernsey,GGY,,,2020-05-15,0,,-100,
Guernsey,GGY,,,2020-05-16,0,,,
Guernsey,GGY,,,2020-05-17,0,,,
Guernsey,GGY,,,2020-05-18,0,,,
Guernsey,GGY,,,2020-05-19,0,,,
Guernsey,GGY,,,2020-05-20,0,,,
Guernsey,GGY,,,2020-05-21,0,,,
Guernsey,GGY,,,2020-05-22,0,,,
Guernsey,GGY,,,2020-05-23,0,,,
Guernsey,GGY,,,2020-05-24,0,,,
Guernsey,GGY,,,2020-05-25,0,,,
Guernsey,GGY,,,2020-05-26,0,,,
Guernsey,GGY,,,2020-05-27,0,,,
Guernsey,GGY,,,2020-05-28,0,,,
Guernsey,GGY,,,2020-05-29,0,,,
Guernsey,GGY,,,2020-05-30,0,,,
Guernsey,GGY,,,2020-05-31,0,,,
Guernsey,GGY,,,2020-06-01,0,,,
Guernsey,GGY,,,2020-06-02,0,,,
Guernsey,GGY,,,2020-06-03,0,,,
Guernsey,GGY,,,2020-06-04,0,,,
Guernsey,GGY,,,2020-06-05,0,,,
Guernsey,GGY,,,2020-06-06,0,,,
Guernsey,GGY,,,2020-06-07,0,,,
Guernsey,GGY,,,2020-06-08,0,,,
Guernsey,GGY,,,2020-06-09,0,,,
Guernsey,GGY,,,2020-06-10,0,,,
Guernsey,GGY,,,2020-06-11,0,,,
Guernsey,GGY,,,2020-06-12,0,,,
Guernsey,GGY,,,2020-06-13,0,,,
Guernsey,GGY,,,2020-06-14,0,,,
Guernsey,GGY,,,2020-06-15,0,,,
Guernsey,GGY,,,2020-06-16,0,,,
Guernsey,GGY,,,2020-06-17,0,,,
Guernsey,GGY,,,2020-06-18,0,,,
Guernsey,GGY,,,2020-06-19,0,,,
Guernsey,GGY,,,2020-06-20,0,,,
Guernsey,GGY,,,2020-06-21,0,,,
Guernsey,GGY,,,2020-06-22,0,,,
Guernsey,GGY,,,2020-06-23,0,,,
Guernsey,GGY,,,2020-06-24,0,,,
Guernsey,GGY,,,2020-06-25,0,,,
Guernsey,GGY,,,2020-06-26,0,,,
Guernsey,GGY,,,2020-06-27,0,,,
Guernsey,GGY,,,2020-06-28,0,,,
Guernsey,GGY,,,2020-06-29,0,,,
Guernsey,GGY,,,2020-06-30,0,,,
Guernsey,GGY,,,2020-07-01,0,,,
Guernsey,GGY,,,2020-07-02,0,,,
Guernsey,GGY,,,2020-07-03,0,,,
Guernsey,GGY,,,2020-07-04,0,,,
Guernsey,GGY,,,2020-07-05,0,,,
Guernsey,GGY,,,2020-07-06,0,,,
Guernsey,GGY,,,2020-07-07,0,,,
Guernsey,GGY,,,2020-07-08,0,,,
Guernsey,GGY,,,2020-07-09,0,,,
Guernsey,GGY,,,2020-07-10,0,,,
Guernsey,GGY,,,2020-07-11,0,,,
Guernsey,GGY,,,2020-07-12,0,,,
Guernsey,GGY,,,2020-07-13,0,,,
Guernsey,GGY,,,2020-07-14,0,,,
Guernsey,GGY,,,2020-07-15,0,,,
Guernsey,GGY,,,2020-07-16,0,,,
Guernsey,GGY,,,2020-07-17,0,,,
Guernsey,GGY,,,2020-07-18,0,,,
Guernsey,GGY,,,2020-07-19,0,,,
Guernsey,GGY,,,2020-07-20,0,,,
Guernsey,GGY,,,2020-07-21,0,,,
Guernsey,GGY,,,2020-07-22,0,,,
Guernsey,GGY,,,2020-07-23,0,,,
Guernsey,GGY,,,2020-07-24,0,,,
Guernsey,GGY,,,2020-07-25,0,,,
Guernsey,GGY,,,2020-07-26,0,,,
Guernsey,GGY,,,2020-07-27,0,,,
Guernsey,GGY,,,2020-07-28,0,,,
Guernsey,GGY,,,2020-07-29,0,,,
Guernsey,GGY,,,2020-07-30,0,,,
Guernsey,GGY,,,2020-07-31,0,,,
Guernsey,GGY,,,2020-08-01,0,,,
Guernsey,GGY,,,2020-08-02,0,,,
Guernsey,GGY,,,2020-08-03,0,,,
Guernsey,GGY,,,2020-08-04,0,,,
Guernsey,GGY,,,2020-08-05,0,,,
Guernsey,GGY,,,2020-08-06,0,,,
Guernsey,GGY,,,2020-08-07,0,,,
Guernsey,GGY,,,2020-08-08,0,,,
Guernsey,GGY,,,2020-08-09,0,,,
Guernsey,GGY,,,2020-08-10,0,,,
Guernsey,GGY,,,2020-08-11,0,,,
Guernsey,GGY,,,2020-08-12,0,,,
Guernsey,GGY,,,2020-08-13,0,,,
Guernsey,GGY,,,2020-08-14,0,,,
Guernsey,GGY,,,2020-08-15,0,,,
Guernsey,GGY,,,2020-08-16,0,,,
Guernsey,GGY,,,2020-08-17,0,,,
Guernsey,GGY,,,2020-08-18,0,,,
Guernsey,GGY,,,2020-08-19,0,,,
Guernsey,GGY,,,2020-08-20,0,,,
Guernsey,GGY,,,2020-08-21,0,,,
Guernsey,GGY,,,2020-08-22,0,,,
Guernsey,GGY,,,2020-08-23,0,,,
Guernsey,GGY,,,2020-08-24,0,,,
Guernsey,GGY,,,2020-08-25,0,,,
Guernsey,GGY,,,2020-08-26,0,,,
Guernsey,GGY,,,2020-08-27,0,,,
Guernsey,GGY,,,2020-08-28,0,,,
Guernsey,GGY,,,2020-08-29,0,,,
Guernsey,GGY,,,2020-08-30,0,,,
Guernsey,GGY,,,2020-08-31,0,,,
Guernsey,GGY,,,2020-09-01,0,,,
Guernsey,GGY,,,2020-09-02,0,,,
Guernsey,GGY,,,2020-09-03,0,,,
Guernsey,GGY,,,2020-09-04,0,,,
Guernsey,GGY,,,2020-09-05,0,,,
Guernsey,GGY,,,2020-09-06,0,,,
Guernsey,GGY,,,2020-09-07,0,,,
Guernsey,GGY,,,2020-09-08,2.13057,,,
Guernsey,GGY,,,2020-09-09,2.13057,,,
Guernsey,GGY,,,2020-09-10,2.13057,,,
Guernsey,GGY,,,2020-09-11,2.13057,,,
Guinea,GIN,2015,Africa,,,,,
Guinea,GIN,,,2020-03-17,0.02533,,,
Guinea,GIN,,,2020-03-18,0.019,,,
Guinea,GIN,,,2020-03-19,0.0152,,,
Guinea,GIN,,,2020-03-20,0.01267,,,
Guinea,GIN,,,2020-03-21,0.01267,,,
Guinea,GIN,,,2020-03-22,0.01267,,,
Guinea,GIN,,,2020-03-23,0.01086,,,
Guinea,GIN,,,2020-03-24,0.01086,,,
Guinea,GIN,,,2020-03-25,0.03257,,,
Guinea,GIN,,,2020-03-26,0.03257,,,
Guinea,GIN,,,2020-03-27,0.04343,,300,
Guinea,GIN,,,2020-03-28,0.03257,,200,
Guinea,GIN,,,2020-03-29,0.06514,,500,
Guinea,GIN,,,2020-03-30,0.06514,,500,
Guinea,GIN,,,2020-03-31,0.15214,,1300,
Guinea,GIN,,,2020-04-01,0.13043,,300,
Guinea,GIN,,,2020-04-02,0.28271,,766.666666666667,
Guinea,GIN,,,2020-04-03,0.51114,,1075,
Guinea,GIN,,,2020-04-04,0.51114,,1466.66666666667,
Guinea,GIN,,,2020-04-05,1.12043,,1616.66666666667,
Guinea,GIN,,,2020-04-06,1.22914,,1783.33333333333,
Guinea,GIN,,,2020-04-07,1.21829,,700,
Guinea,GIN,,,2020-04-08,1.39229,,966.666666666667,
Guinea,GIN,,,2020-04-09,1.45757,,415.384615384615,
Guinea,GIN,,,2020-04-10,1.54457,,202.127659574468,
Guinea,GIN,,,2020-04-11,1.74043,,240.425531914894,
Guinea,GIN,,,2020-04-12,1.512,,34.9514563106796,
Guinea,GIN,,,2020-04-13,1.40329,,14.1592920353982,
Guinea,GIN,,,2020-04-14,2.07771,,70.5357142857143,
Guinea,GIN,,,2020-04-15,2.38229,,71.09375,
Guinea,GIN,,,2020-04-16,2.61071,,79.1044776119403,
Guinea,GIN,,,2020-04-17,2.65429,,71.830985915493,
Guinea,GIN,,,2020-04-18,2.88271,,65.625,
Guinea,GIN,,,2020-04-19,2.46929,,63.3093525179856,
Guinea,GIN,,,2020-04-20,3.57886,,155.038759689923,
Guinea,GIN,,,2020-04-21,3.296,,58.6387434554974,
Guinea,GIN,,,2020-04-22,3.53543,,48.4018264840183,
Guinea,GIN,,,2020-04-23,3.88357,,48.75,
Guinea,GIN,,,2020-04-24,4.61243,,73.7704918032787,
Guinea,GIN,,,2020-04-25,5.18886,,80,
Guinea,GIN,,,2020-04-26,5.64571,,128.63436123348,
Guinea,GIN,,,2020-04-27,5.60214,,56.5349544072948,
Guinea,GIN,,,2020-04-28,5.885,,78.5478547854785,
Guinea,GIN,,,2020-04-29,6.00457,,69.8461538461538,
Guinea,GIN,,,2020-04-30,6.41786,,65.266106442577,
Guinea,GIN,,,2020-05-01,6.88557,,49.2924528301887,
Guinea,GIN,,,2020-05-02,6.34171,,22.2222222222222,
Guinea,GIN,,,2020-05-03,6.41786,,13.6801541425819,
Guinea,GIN,,,2020-05-04,5.35186,,-4.46601941747573,
Guinea,GIN,,,2020-05-05,5.95014,,1.10905730129389,
Guinea,GIN,,,2020-05-06,6.21129,,3.44202898550725,
Guinea,GIN,,,2020-05-07,5.49343,,-14.4067796610169,
Guinea,GIN,,,2020-05-08,4.69929,,-31.7535545023697,
Guinea,GIN,,,2020-05-09,5.13443,,-19.0394511149228,
Guinea,GIN,,,2020-05-10,4.96043,,-22.7118644067797,
Guinea,GIN,,,2020-05-11,6.09171,,13.8211382113821,
Guinea,GIN,,,2020-05-12,5.47171,,-8.04387568555759,
Guinea,GIN,,,2020-05-13,4.373,,-29.5971978984238,
Guinea,GIN,,,2020-05-14,5.63471,,2.57425742574258,
Guinea,GIN,,,2020-05-15,5.93929,,26.3888888888889,
Guinea,GIN,,,2020-05-16,5.67814,,10.593220338983,
Guinea,GIN,,,2020-05-17,6.70057,,35.0877192982456,
Guinea,GIN,,,2020-05-18,5.56929,,-8.57142857142857,
Guinea,GIN,,,2020-05-19,6.34157,,15.9045725646123,
Guinea,GIN,,,2020-05-20,7.07043,,61.6915422885572,
Guinea,GIN,,,2020-05-21,5.31914,,-5.5984555984556,
Guinea,GIN,,,2020-05-22,6.46143,,8.79120879120878,
Guinea,GIN,,,2020-05-23,5.83057,,2.68199233716475,
Guinea,GIN,,,2020-05-24,5.63486,,-15.9090909090909,
Guinea,GIN,,,2020-05-25,6.71171,,20.5078125,
Guinea,GIN,,,2020-05-26,5.21057,,-17.8387650085763,
Guinea,GIN,,,2020-05-27,5.38457,,-23.8461538461539,
Guinea,GIN,,,2020-05-28,6.34186,,19.2229038854806,
Guinea,GIN,,,2020-05-29,5.28671,,-18.1818181818182,
Guinea,GIN,,,2020-05-30,6.40714,,9.88805970149254,
Guinea,GIN,,,2020-05-31,5.76529,,2.31660231660231,
Guinea,GIN,,,2020-06-01,5.39543,,-19.6110210696921,
Guinea,GIN,,,2020-06-02,6.18957,,18.7891440501044,
Guinea,GIN,,,2020-06-03,5.28671,,-1.81818181818182,
Guinea,GIN,,,2020-06-04,4.78629,,-24.5283018867924,
Guinea,GIN,,,2020-06-05,4.76443,,-9.87654320987654,
Guinea,GIN,,,2020-06-06,4.39457,,-31.4091680814941,
Guinea,GIN,,,2020-06-07,4.47071,,-22.4528301886792,
Guinea,GIN,,,2020-06-08,4.28586,,-20.5645161290323,
Guinea,GIN,,,2020-06-09,4.04643,,-34.622144112478,
Guinea,GIN,,,2020-06-10,4.50329,,-14.8148148148148,
Guinea,GIN,,,2020-06-11,4.04643,,-15.4545454545455,
Guinea,GIN,,,2020-06-12,4.14443,,-13.013698630137,
Guinea,GIN,,,2020-06-13,3.98129,,-9.4059405940594,
Guinea,GIN,,,2020-06-14,3.99214,,-10.705596107056,
Guinea,GIN,,,2020-06-15,3.99214,,-6.85279187817259,
Guinea,GIN,,,2020-06-16,3.87257,,-4.3010752688172,
Guinea,GIN,,,2020-06-17,4.14457,,-7.97101449275362,
Guinea,GIN,,,2020-06-18,4.46,,10.2150537634409,
Guinea,GIN,,,2020-06-19,5.10171,,23.0971128608924,
Guinea,GIN,,,2020-06-20,5.19957,,30.6010928961749,
Guinea,GIN,,,2020-06-21,5.17786,,29.700272479564,
Guinea,GIN,,,2020-06-22,4.96029,,24.2506811989101,
Guinea,GIN,,,2020-06-23,4.52514,,16.8539325842697,
Guinea,GIN,,,2020-06-24,5.05814,,22.0472440944882,
Guinea,GIN,,,2020-06-25,5.50414,,23.4146341463415,
Guinea,GIN,,,2020-06-26,4.02471,,-21.1087420042644,
Guinea,GIN,,,2020-06-27,3.87243,,-25.5230125523013,
Guinea,GIN,,,2020-06-28,3.60057,,-30.4621848739496,
Guinea,GIN,,,2020-06-29,3.85071,,-22.3684210526316,
Guinea,GIN,,,2020-06-30,3.94857,,-12.7403846153846,
Guinea,GIN,,,2020-07-01,3.12186,,-38.2795698924731,
Guinea,GIN,,,2020-07-02,2.50186,,-54.5454545454545,
Guinea,GIN,,,2020-07-03,2.59986,,-35.4054054054054,
Guinea,GIN,,,2020-07-04,2.83914,,-26.685393258427,
Guinea,GIN,,,2020-07-05,3.03486,,-15.7099697885196,
Guinea,GIN,,,2020-07-06,2.91529,,-24.2937853107345,
Guinea,GIN,,,2020-07-07,3.10029,,-21.4876033057851,
Guinea,GIN,,,2020-07-08,3.32871,,6.62020905923344,
Guinea,GIN,,,2020-07-09,3.18729,,27.3913043478261,
Guinea,GIN,,,2020-07-10,4.68843,,80.3347280334728,
Guinea,GIN,,,2020-07-11,4.87343,,71.6475095785441,
Guinea,GIN,,,2020-07-12,5.15629,,69.8924731182796,
Guinea,GIN,,,2020-07-13,5.77629,,98.134328358209,
Guinea,GIN,,,2020-07-14,5.49343,,77.1929824561403,
Guinea,GIN,,,2020-07-15,4.82986,,45.0980392156863,
Guinea,GIN,,,2020-07-16,6.29843,,97.6109215017065,
Guinea,GIN,,,2020-07-17,4.29686,,-8.35266821345708,
Guinea,GIN,,,2020-07-18,5.01471,,2.90178571428572,
Guinea,GIN,,,2020-07-19,4.86243,,-5.69620253164557,
Guinea,GIN,,,2020-07-20,4.38386,,-24.105461393597,
Guinea,GIN,,,2020-07-21,4.88429,,-11.0891089108911,
Guinea,GIN,,,2020-07-22,5.55871,,15.0900900900901,
Guinea,GIN,,,2020-07-23,5.12357,,-18.6528497409326,
Guinea,GIN,,,2020-07-24,5.76543,,34.1772151898734,
Guinea,GIN,,,2020-07-25,4.75386,,-5.20607375271149,
Guinea,GIN,,,2020-07-26,4.743,,-2.46085011185683,
Guinea,GIN,,,2020-07-27,5.04757,,15.136476426799,
Guinea,GIN,,,2020-07-28,5.05843,,3.56347438752784,
Guinea,GIN,,,2020-07-29,5.15629,,-7.24070450097848,
Guinea,GIN,,,2020-07-30,4.74286,,-7.43099787685775,
Guinea,GIN,,,2020-07-31,4.74286,,-17.7358490566038,
Guinea,GIN,,,2020-08-01,4.79729,,0.915331807780317,
Guinea,GIN,,,2020-08-02,4.24243,,-10.5504587155963,
Guinea,GIN,,,2020-08-03,3.87257,,-23.2758620689655,
Guinea,GIN,,,2020-08-04,3.36129,,-33.5483870967742,
Guinea,GIN,,,2020-08-05,3.94871,,-23.4177215189873,
Guinea,GIN,,,2020-08-06,4.26414,,-10.0917431192661,
Guinea,GIN,,,2020-08-07,4.59043,,-3.21100917431193,
Guinea,GIN,,,2020-08-08,5.10157,,6.34920634920635,
Guinea,GIN,,,2020-08-09,6.06971,,43.0769230769231,
Guinea,GIN,,,2020-08-10,6.15671,,58.9887640449438,
Guinea,GIN,,,2020-08-11,6.15671,,83.1715210355987,
Guinea,GIN,,,2020-08-12,5.75429,,45.7300275482094,
Guinea,GIN,,,2020-08-13,5.88486,,38.0102040816327,
Guinea,GIN,,,2020-08-14,5.80871,,26.5402843601896,
Guinea,GIN,,,2020-08-15,5.254,,2.98507462686568,
Guinea,GIN,,,2020-08-16,5.09086,,-16.1290322580645,
Guinea,GIN,,,2020-08-17,6.00457,,-2.47349823321554,
Guinea,GIN,,,2020-08-18,7.50571,,21.9081272084806,
Guinea,GIN,,,2020-08-19,7.58186,,31.758034026465,
Guinea,GIN,,,2020-08-20,7.35343,,24.9537892791128,
Guinea,GIN,,,2020-08-21,7.37514,,26.9662921348315,
Guinea,GIN,,,2020-08-22,7.30986,,39.1304347826087,
Guinea,GIN,,,2020-08-23,6.407,,25.8547008547009,
Guinea,GIN,,,2020-08-24,5.27571,,-12.1376811594203,
Guinea,GIN,,,2020-08-25,4.275,,-43.0434782608696,
Guinea,GIN,,,2020-08-26,4.49257,,-40.7460545193687,
Guinea,GIN,,,2020-08-27,4.07929,,-44.5266272189349,
Guinea,GIN,,,2020-08-28,3.666,,-50.2949852507375,
Guinea,GIN,,,2020-08-29,3.47029,,-52.5297619047619,
Guinea,GIN,,,2020-08-30,3.47029,,-45.8404074702886,
Guinea,GIN,,,2020-08-31,4.39486,,-16.701030927835,
Guinea,GIN,,,2020-09-01,4.30786,,0.763358778625944,
Guinea,GIN,,,2020-09-02,3.81829,,-15.0121065375303,
Guinea,GIN,,,2020-09-03,3.394,,-16.8,
Guinea,GIN,,,2020-09-04,3.40486,,-7.12166172106825,
Guinea,GIN,,,2020-09-05,3.568,,2.82131661442007,
Guinea,GIN,,,2020-09-06,4.32943,,24.7648902821317,
Guinea,GIN,,,2020-09-07,3.81829,,-13.1188118811881,
Guinea,GIN,,,2020-09-08,4.23157,,-1.76767676767676,
Guinea,GIN,,,2020-09-09,4.014,,5.12820512820513,
Guinea,GIN,,,2020-09-10,4.41643,,30.1282051282051,
Guinea,GIN,,,2020-09-11,4.56871,,34.185303514377,
Guinea-Bissau,GNB,2015,Africa,,,,,
Guinea-Bissau,GNB,,,2020-03-29,0.33867,,,
Guinea-Bissau,GNB,,,2020-03-30,0.254,,,
Guinea-Bissau,GNB,,,2020-03-31,0.2032,,,
Guinea-Bissau,GNB,,,2020-04-01,0.6775,,,
Guinea-Bissau,GNB,,,2020-04-02,0.65329,,,
Guinea-Bissau,GNB,,,2020-04-03,0.50814,,,
Guinea-Bissau,GNB,,,2020-04-04,0.94371,,,
Guinea-Bissau,GNB,,,2020-04-05,1.16143,,,
Guinea-Bissau,GNB,,,2020-04-06,1.16143,,,
Guinea-Bissau,GNB,,,2020-04-07,2.25029,,,
Guinea-Bissau,GNB,,,2020-04-08,1.81471,,,
Guinea-Bissau,GNB,,,2020-04-09,1.74214,,166.666666666667,
Guinea-Bissau,GNB,,,2020-04-10,1.88729,,271.428571428571,
Guinea-Bissau,GNB,,,2020-04-11,1.45171,,53.8461538461539,
Guinea-Bissau,GNB,,,2020-04-12,1.45171,,25,
Guinea-Bissau,GNB,,,2020-04-13,1.52429,,31.25,
Guinea-Bissau,GNB,,,2020-04-14,0.43543,,-80.6451612903226,
Guinea-Bissau,GNB,,,2020-04-15,0.508,,-72,
Guinea-Bissau,GNB,,,2020-04-16,0.72571,,-58.3333333333333,
Guinea-Bissau,GNB,,,2020-04-17,0.79829,,-57.6923076923077,
Guinea-Bissau,GNB,,,2020-04-18,1.08871,,-25,
Guinea-Bissau,GNB,,,2020-04-19,0.871,,-40,
Guinea-Bissau,GNB,,,2020-04-20,0.79843,,-47.6190476190476,
Guinea-Bissau,GNB,,,2020-04-21,0.79843,,83.3333333333333,
Guinea-Bissau,GNB,,,2020-04-22,0.72586,,42.8571428571429,
Guinea-Bissau,GNB,,,2020-04-23,0.50814,,-30,
Guinea-Bissau,GNB,,,2020-04-24,0.43557,,-45.4545454545455,
Guinea-Bissau,GNB,,,2020-04-25,0.14514,,-86.6666666666667,
Guinea-Bissau,GNB,,,2020-04-26,0.14514,,-83.3333333333333,
Guinea-Bissau,GNB,,,2020-04-27,0.21771,,-72.7272727272727,
Guinea-Bissau,GNB,,,2020-04-28,1.66957,,109.090909090909,
Guinea-Bissau,GNB,,,2020-04-29,1.66957,,130,
Guinea-Bissau,GNB,,,2020-04-30,1.96,,285.714285714286,
Guinea-Bissau,GNB,,,2020-05-01,11.10643,,2450,
Guinea-Bissau,GNB,,,2020-05-02,14.88114,,10150,
Guinea-Bissau,GNB,,,2020-05-03,14.88114,,10150,
Guinea-Bissau,GNB,,,2020-05-04,17.34929,,7866.66666666667,
Guinea-Bissau,GNB,,,2020-05-05,24.68086,,1378.26086956522,
Guinea-Bissau,GNB,,,2020-05-06,29.18143,,1647.82608695652,
Guinea-Bissau,GNB,,,2020-05-07,28.891,,1374.07407407407,
Guinea-Bissau,GNB,,,2020-05-08,26.06,,134.640522875817,
Guinea-Bissau,GNB,,,2020-05-09,24.463,,64.390243902439,
Guinea-Bissau,GNB,,,2020-05-10,27.87471,,87.3170731707317,
