Entity,Code,Date,Weekly death growth (%),Weekly death growth (%) Annotations
Croatia,HRV,2020-08-09,0,
Croatia,HRV,2020-08-10,-38.4615384615385,
Croatia,HRV,2020-08-11,-64.2857142857143,
Croatia,HRV,2020-08-12,-57.1428571428571,
Croatia,HRV,2020-08-13,-53.8461538461539,
Croatia,HRV,2020-08-14,-45.4545454545455,
Croatia,HRV,2020-08-15,-20,
Croatia,HRV,2020-08-16,-33.3333333333333,
Croatia,HRV,2020-08-17,12.5,
Croatia,HRV,2020-08-18,60,
Croatia,HRV,2020-08-19,0,
Croatia,HRV,2020-08-20,33.3333333333333,
Croatia,HRV,2020-08-21,16.6666666666667,
Croatia,HRV,2020-08-22,-25,
Croatia,HRV,2020-08-23,-37.5,
Croatia,HRV,2020-08-24,-44.4444444444444,
Croatia,HRV,2020-08-25,-12.5,
Croatia,HRV,2020-08-26,50,
Croatia,HRV,2020-08-27,-12.5,
Croatia,HRV,2020-08-28,28.5714285714286,
Croatia,HRV,2020-08-29,83.3333333333333,
Croatia,HRV,2020-08-30,160,
Croatia,HRV,2020-08-31,160,
Croatia,HRV,2020-09-01,85.7142857142857,
Croatia,HRV,2020-09-02,33.3333333333333,
Croatia,HRV,2020-09-03,128.571428571429,
Croatia,HRV,2020-09-04,88.8888888888889,
Croatia,HRV,2020-09-05,36.3636363636364,
Croatia,HRV,2020-09-06,7.69230769230769,
Croatia,HRV,2020-09-07,7.69230769230769,
Croatia,HRV,2020-09-08,15.3846153846154,
Croatia,HRV,2020-09-09,33.3333333333333,
Croatia,HRV,2020-09-10,-6.25,
Croatia,HRV,2020-09-11,-17.6470588235294,
Cuba,CUB,2020-03-26,-100,
Cuba,CUB,2020-03-27,0,
Cuba,CUB,2020-03-28,0,
Cuba,CUB,2020-03-29,100,
Cuba,CUB,2020-03-30,100,
Cuba,CUB,2020-03-31,200,
Cuba,CUB,2020-04-01,400,
Cuba,CUB,2020-04-03,300,
Cuba,CUB,2020-04-04,300,
Cuba,CUB,2020-04-05,50,
Cuba,CUB,2020-04-06,150,
Cuba,CUB,2020-04-07,66.6666666666667,
Cuba,CUB,2020-04-08,0,
Cuba,CUB,2020-04-09,20,
Cuba,CUB,2020-04-10,125,
Cuba,CUB,2020-04-11,125,
Cuba,CUB,2020-04-12,233.333333333333,
Cuba,CUB,2020-04-13,100,
Cuba,CUB,2020-04-14,140,
Cuba,CUB,2020-04-15,100,
Cuba,CUB,2020-04-16,100,
Cuba,CUB,2020-04-17,33.3333333333333,
Cuba,CUB,2020-04-18,77.7777777777778,
Cuba,CUB,2020-04-19,60,
Cuba,CUB,2020-04-20,60,
Cuba,CUB,2020-04-21,25,
Cuba,CUB,2020-04-22,70,
Cuba,CUB,2020-04-23,33.3333333333333,
Cuba,CUB,2020-04-24,33.3333333333333,
Cuba,CUB,2020-04-25,12.5,
Cuba,CUB,2020-04-26,18.75,
Cuba,CUB,2020-04-27,25,
Cuba,CUB,2020-04-28,33.3333333333333,
Cuba,CUB,2020-04-29,17.6470588235294,
Cuba,CUB,2020-04-30,12.5,
Cuba,CUB,2020-05-01,12.5,
Cuba,CUB,2020-05-02,-16.6666666666667,
Cuba,CUB,2020-05-03,-21.0526315789474,
Cuba,CUB,2020-05-04,-35,
Cuba,CUB,2020-05-05,-35,
Cuba,CUB,2020-05-06,-45,
Cuba,CUB,2020-05-07,-38.8888888888889,
Cuba,CUB,2020-05-08,-33.3333333333333,
Cuba,CUB,2020-05-09,-33.3333333333333,
Cuba,CUB,2020-05-10,-46.6666666666667,
Cuba,CUB,2020-05-11,-23.0769230769231,
Cuba,CUB,2020-05-12,-38.4615384615385,
Cuba,CUB,2020-05-13,-18.1818181818182,
Cuba,CUB,2020-05-14,-9.09090909090909,
Cuba,CUB,2020-05-15,-50,
Cuba,CUB,2020-05-16,-50,
Cuba,CUB,2020-05-17,-37.5,
Cuba,CUB,2020-05-18,-80,
Cuba,CUB,2020-05-19,-75,
Cuba,CUB,2020-05-20,-88.8888888888889,
Cuba,CUB,2020-05-21,-100,
Cuba,CUB,2020-05-22,-83.3333333333333,
Cuba,CUB,2020-05-23,-60,
Cuba,CUB,2020-05-24,-60,
Cuba,CUB,2020-05-25,50,
Cuba,CUB,2020-05-26,50,
Cuba,CUB,2020-05-27,200,
Cuba,CUB,2020-05-29,100,
Cuba,CUB,2020-05-30,-50,
Cuba,CUB,2020-05-31,0,
Cuba,CUB,2020-06-01,-66.6666666666667,
Cuba,CUB,2020-06-02,-66.6666666666667,
Cuba,CUB,2020-06-03,-66.6666666666667,
Cuba,CUB,2020-06-04,-66.6666666666667,
Cuba,CUB,2020-06-05,-50,
Cuba,CUB,2020-06-06,0,
Cuba,CUB,2020-06-07,-100,
Cuba,CUB,2020-06-08,-100,
Cuba,CUB,2020-06-09,-100,
Cuba,CUB,2020-06-10,-100,
Cuba,CUB,2020-06-11,-100,
Cuba,CUB,2020-06-12,0,
Cuba,CUB,2020-06-13,0,
Cuba,CUB,2020-06-19,0,
Cuba,CUB,2020-06-20,0,
Cuba,CUB,2020-06-21,0,
Cuba,CUB,2020-06-22,0,
Cuba,CUB,2020-06-23,0,
Cuba,CUB,2020-06-24,0,
Cuba,CUB,2020-06-25,0,
Cuba,CUB,2020-06-26,-100,
Cuba,CUB,2020-06-27,-100,
Cuba,CUB,2020-06-28,0,
Cuba,CUB,2020-06-29,0,
Cuba,CUB,2020-06-30,0,
Cuba,CUB,2020-07-01,0,
Cuba,CUB,2020-07-02,0,
Cuba,CUB,2020-07-05,-100,
Cuba,CUB,2020-07-06,-100,
Cuba,CUB,2020-07-07,-100,
Cuba,CUB,2020-07-08,-100,
Cuba,CUB,2020-07-09,-100,
Cuba,CUB,2020-07-10,-100,
Cuba,CUB,2020-07-11,-100,
Cuba,CUB,2020-07-19,-100,
Cuba,CUB,2020-07-20,-100,
Cuba,CUB,2020-07-21,-100,
Cuba,CUB,2020-07-22,-100,
Cuba,CUB,2020-07-23,-100,
Cuba,CUB,2020-07-24,-100,
Cuba,CUB,2020-07-25,-100,
Cuba,CUB,2020-08-12,-100,
Cuba,CUB,2020-08-13,-100,
Cuba,CUB,2020-08-14,-100,
Cuba,CUB,2020-08-15,-100,
Cuba,CUB,2020-08-16,-100,
Cuba,CUB,2020-08-17,-100,
Cuba,CUB,2020-08-18,-100,
Cuba,CUB,2020-08-29,200,
Cuba,CUB,2020-08-30,400,
Cuba,CUB,2020-08-31,0,
Cuba,CUB,2020-09-01,0,
Cuba,CUB,2020-09-02,33.3333333333333,
Cuba,CUB,2020-09-03,50,
Cuba,CUB,2020-09-04,100,
Cuba,CUB,2020-09-05,166.666666666667,
Cuba,CUB,2020-09-06,20,
Cuba,CUB,2020-09-07,133.333333333333,
Cuba,CUB,2020-09-08,166.666666666667,
Cuba,CUB,2020-09-09,125,
Cuba,CUB,2020-09-10,0,
Cuba,CUB,2020-09-11,-25,
Curacao,CUW,2020-04-02,-100,
Curacao,CUW,2020-04-03,-100,
Curacao,CUW,2020-04-04,-100,
Curacao,CUW,2020-04-05,-100,
Curacao,CUW,2020-04-06,-100,
Curacao,CUW,2020-04-07,-100,
Curacao,CUW,2020-04-08,-100,
Cyprus,CYP,2020-04-01,66.6666666666667,
Cyprus,CYP,2020-04-02,100,
Cyprus,CYP,2020-04-03,100,
Cyprus,CYP,2020-04-04,-20,
Cyprus,CYP,2020-04-05,-20,
Cyprus,CYP,2020-04-06,-50,
Cyprus,CYP,2020-04-07,-71.4285714285714,
Cyprus,CYP,2020-04-08,-80,
Cyprus,CYP,2020-04-09,-100,
Cyprus,CYP,2020-04-10,-83.3333333333333,
Cyprus,CYP,2020-04-11,-75,
Cyprus,CYP,2020-04-12,-75,
Cyprus,CYP,2020-04-13,-33.3333333333333,
Cyprus,CYP,2020-04-14,50,
Cyprus,CYP,2020-04-15,200,
Cyprus,CYP,2020-04-17,100,
Cyprus,CYP,2020-04-18,100,
Cyprus,CYP,2020-04-19,100,
Cyprus,CYP,2020-04-20,-50,
Cyprus,CYP,2020-04-21,-100,
Cyprus,CYP,2020-04-22,-100,
Cyprus,CYP,2020-04-23,-33.3333333333333,
Cyprus,CYP,2020-04-24,0,
Cyprus,CYP,2020-04-25,0,
Cyprus,CYP,2020-04-26,0,
Cyprus,CYP,2020-04-27,100,
Cyprus,CYP,2020-04-30,-50,
Cyprus,CYP,2020-05-01,-50,
Cyprus,CYP,2020-05-02,-50,
Cyprus,CYP,2020-05-03,-50,
Cyprus,CYP,2020-05-04,-50,
Cyprus,CYP,2020-05-05,-100,
Cyprus,CYP,2020-05-06,-100,
Cyprus,CYP,2020-05-07,-100,
Cyprus,CYP,2020-05-08,-100,
Cyprus,CYP,2020-05-09,-100,
Cyprus,CYP,2020-05-10,-100,
Cyprus,CYP,2020-05-11,0,
Cyprus,CYP,2020-05-18,0,
Cyprus,CYP,2020-05-19,0,
Cyprus,CYP,2020-05-20,0,
Cyprus,CYP,2020-05-21,-100,
Cyprus,CYP,2020-05-22,-100,
Cyprus,CYP,2020-05-23,-100,
Cyprus,CYP,2020-05-24,-100,
Cyprus,CYP,2020-05-25,-100,
Cyprus,CYP,2020-05-26,-100,
Cyprus,CYP,2020-05-27,-100,
Cyprus,CYP,2020-06-14,-100,
Cyprus,CYP,2020-06-15,-100,
Cyprus,CYP,2020-06-16,-100,
Cyprus,CYP,2020-06-17,-100,
Cyprus,CYP,2020-06-18,-100,
Cyprus,CYP,2020-06-19,0,
Cyprus,CYP,2020-06-20,0,
Cyprus,CYP,2020-06-26,-100,
Cyprus,CYP,2020-06-27,-100,
Cyprus,CYP,2020-06-28,-100,
Cyprus,CYP,2020-06-29,-100,
Cyprus,CYP,2020-06-30,-100,
Cyprus,CYP,2020-07-01,-100,
Cyprus,CYP,2020-07-02,-100,
Cyprus,CYP,2020-08-19,-100,
Cyprus,CYP,2020-08-20,0,
Cyprus,CYP,2020-08-21,0,
Cyprus,CYP,2020-08-22,0,
Cyprus,CYP,2020-08-23,0,
Cyprus,CYP,2020-08-24,0,
Cyprus,CYP,2020-08-25,0,
Cyprus,CYP,2020-08-27,-100,
Cyprus,CYP,2020-08-28,-100,
Cyprus,CYP,2020-08-29,-100,
Cyprus,CYP,2020-08-30,-100,
Cyprus,CYP,2020-08-31,-100,
Cyprus,CYP,2020-09-01,-100,
Cyprus,CYP,2020-09-02,-100,
Czech Republic,CZE,2020-03-30,1400,
Czech Republic,CZE,2020-03-31,2200,
Czech Republic,CZE,2020-04-01,833.333333333333,
Czech Republic,CZE,2020-04-02,450,
Czech Republic,CZE,2020-04-03,288.888888888889,
Czech Republic,CZE,2020-04-04,388.888888888889,
Czech Republic,CZE,2020-04-05,336.363636363636,
Czech Republic,CZE,2020-04-06,240,
Czech Republic,CZE,2020-04-07,134.782608695652,
Czech Republic,CZE,2020-04-08,103.571428571429,
Czech Republic,CZE,2020-04-09,81.8181818181818,
Czech Republic,CZE,2020-04-10,94.2857142857143,
Czech Republic,CZE,2020-04-11,50,
Czech Republic,CZE,2020-04-12,45.8333333333333,
Czech Republic,CZE,2020-04-13,39.2156862745098,
Czech Republic,CZE,2020-04-14,20.3703703703704,
Czech Republic,CZE,2020-04-15,28.0701754385965,
Czech Republic,CZE,2020-04-16,11.6666666666667,
Czech Republic,CZE,2020-04-17,-16.1764705882353,
Czech Republic,CZE,2020-04-18,-18.1818181818182,
Czech Republic,CZE,2020-04-19,-25.7142857142857,
Czech Republic,CZE,2020-04-20,-29.5774647887324,
Czech Republic,CZE,2020-04-21,-18.4615384615385,
Czech Republic,CZE,2020-04-22,-45.2054794520548,
Czech Republic,CZE,2020-04-23,-34.3283582089552,
Czech Republic,CZE,2020-04-24,-22.8070175438596,
Czech Republic,CZE,2020-04-25,-22.2222222222222,
Czech Republic,CZE,2020-04-26,-28.8461538461538,
Czech Republic,CZE,2020-04-27,-34,
Czech Republic,CZE,2020-04-28,-49.0566037735849,
Czech Republic,CZE,2020-04-29,-35,
Czech Republic,CZE,2020-04-30,-61.3636363636364,
Czech Republic,CZE,2020-05-01,-47.7272727272727,
Czech Republic,CZE,2020-05-02,-40.4761904761905,
Czech Republic,CZE,2020-05-03,-27.027027027027,
Czech Republic,CZE,2020-05-04,-18.1818181818182,
Czech Republic,CZE,2020-05-05,7.40740740740742,
Czech Republic,CZE,2020-05-06,15.3846153846154,
Czech Republic,CZE,2020-05-07,105.882352941176,
Czech Republic,CZE,2020-05-08,47.8260869565217,
Czech Republic,CZE,2020-05-09,32,
Czech Republic,CZE,2020-05-10,14.8148148148148,
Czech Republic,CZE,2020-05-11,18.5185185185185,
Czech Republic,CZE,2020-05-12,3.44827586206897,
Czech Republic,CZE,2020-05-13,-13.3333333333333,
Czech Republic,CZE,2020-05-14,-20,
Czech Republic,CZE,2020-05-15,-32.3529411764706,
Czech Republic,CZE,2020-05-16,-33.3333333333333,
Czech Republic,CZE,2020-05-17,-35.4838709677419,
Czech Republic,CZE,2020-05-18,-46.875,
Czech Republic,CZE,2020-05-19,-50,
Czech Republic,CZE,2020-05-20,-26.9230769230769,
Czech Republic,CZE,2020-05-21,-50,
Czech Republic,CZE,2020-05-22,-43.4782608695652,
Czech Republic,CZE,2020-05-23,-22.7272727272727,
Czech Republic,CZE,2020-05-24,-10,
Czech Republic,CZE,2020-05-25,5.88235294117647,
Czech Republic,CZE,2020-05-26,33.3333333333333,
Czech Republic,CZE,2020-05-27,-21.0526315789474,
Czech Republic,CZE,2020-05-28,-7.14285714285714,
Czech Republic,CZE,2020-05-29,0,
Czech Republic,CZE,2020-05-30,-58.8235294117647,
Czech Republic,CZE,2020-05-31,-72.2222222222222,
Czech Republic,CZE,2020-06-01,-72.2222222222222,
Czech Republic,CZE,2020-06-02,-80,
Czech Republic,CZE,2020-06-03,-60,
Czech Republic,CZE,2020-06-04,-46.1538461538461,
Czech Republic,CZE,2020-06-05,-46.1538461538461,
Czech Republic,CZE,2020-06-06,14.2857142857143,
Czech Republic,CZE,2020-06-07,60,
Czech Republic,CZE,2020-06-08,40,
Czech Republic,CZE,2020-06-09,75,
Czech Republic,CZE,2020-06-10,-16.6666666666667,
Czech Republic,CZE,2020-06-11,-42.8571428571429,
Czech Republic,CZE,2020-06-12,-57.1428571428571,
Czech Republic,CZE,2020-06-13,-75,
Czech Republic,CZE,2020-06-14,-75,
Czech Republic,CZE,2020-06-15,-71.4285714285714,
Czech Republic,CZE,2020-06-16,-71.4285714285714,
Czech Republic,CZE,2020-06-17,-40,
Czech Republic,CZE,2020-06-18,25,
Czech Republic,CZE,2020-06-19,66.6666666666667,
Czech Republic,CZE,2020-06-20,200,
Czech Republic,CZE,2020-06-21,250,
Czech Republic,CZE,2020-06-22,250,
Czech Republic,CZE,2020-06-23,200,
Czech Republic,CZE,2020-06-24,166.666666666667,
Czech Republic,CZE,2020-06-25,100,
Czech Republic,CZE,2020-06-26,120,
Czech Republic,CZE,2020-06-27,66.6666666666667,
Czech Republic,CZE,2020-06-28,57.1428571428571,
Czech Republic,CZE,2020-06-29,71.4285714285714,
Czech Republic,CZE,2020-06-30,100,
Czech Republic,CZE,2020-07-01,25,
Czech Republic,CZE,2020-07-02,-40,
Czech Republic,CZE,2020-07-03,-45.4545454545455,
Czech Republic,CZE,2020-07-04,-30,
Czech Republic,CZE,2020-07-05,-63.6363636363636,
Czech Republic,CZE,2020-07-06,-100,
Czech Republic,CZE,2020-07-07,-83.3333333333333,
Czech Republic,CZE,2020-07-08,-80,
Czech Republic,CZE,2020-07-09,-66.6666666666667,
Czech Republic,CZE,2020-07-10,-83.3333333333333,
Czech Republic,CZE,2020-07-11,-100,
Czech Republic,CZE,2020-07-12,-75,
Czech Republic,CZE,2020-07-14,50,
Czech Republic,CZE,2020-07-15,100,
Czech Republic,CZE,2020-07-16,100,
Czech Republic,CZE,2020-07-17,200,
Czech Republic,CZE,2020-07-19,500,
Czech Republic,CZE,2020-07-20,75,
Czech Republic,CZE,2020-07-21,100,
Czech Republic,CZE,2020-07-22,25,
Czech Republic,CZE,2020-07-23,125,
Czech Republic,CZE,2020-07-24,233.333333333333,
Czech Republic,CZE,2020-07-25,66.6666666666667,
Czech Republic,CZE,2020-07-26,66.6666666666667,
Czech Republic,CZE,2020-07-27,71.4285714285714,
Czech Republic,CZE,2020-07-28,133.333333333333,
Czech Republic,CZE,2020-07-29,160,
Czech Republic,CZE,2020-07-30,11.1111111111111,
Czech Republic,CZE,2020-07-31,40,
Czech Republic,CZE,2020-08-01,40,
Czech Republic,CZE,2020-08-02,50,
Czech Republic,CZE,2020-08-03,0,
Czech Republic,CZE,2020-08-04,-28.5714285714286,
Czech Republic,CZE,2020-08-05,-23.0769230769231,
Czech Republic,CZE,2020-08-06,40,
Czech Republic,CZE,2020-08-07,-28.5714285714286,
Czech Republic,CZE,2020-08-08,-50,
Czech Republic,CZE,2020-08-09,-60,
Czech Republic,CZE,2020-08-10,-50,
Czech Republic,CZE,2020-08-11,-40,
Czech Republic,CZE,2020-08-12,-20,
Czech Republic,CZE,2020-08-13,-78.5714285714286,
Czech Republic,CZE,2020-08-14,-80,
Czech Republic,CZE,2020-08-15,-28.5714285714286,
Czech Republic,CZE,2020-08-16,0,
Czech Republic,CZE,2020-08-17,33.3333333333333,
Czech Republic,CZE,2020-08-18,66.6666666666667,
Czech Republic,CZE,2020-08-19,25,
Czech Republic,CZE,2020-08-20,333.333333333333,
Czech Republic,CZE,2020-08-21,650,
Czech Republic,CZE,2020-08-22,240,
Czech Republic,CZE,2020-08-23,166.666666666667,
Czech Republic,CZE,2020-08-24,87.5,
Czech Republic,CZE,2020-08-25,60,
Czech Republic,CZE,2020-08-26,50,
Czech Republic,CZE,2020-08-27,7.69230769230769,
Czech Republic,CZE,2020-08-28,-20,
Czech Republic,CZE,2020-08-29,-52.9411764705882,
Czech Republic,CZE,2020-08-30,-37.5,
Czech Republic,CZE,2020-08-31,-26.6666666666667,
Czech Republic,CZE,2020-09-01,-43.75,
Czech Republic,CZE,2020-09-02,-40,
Czech Republic,CZE,2020-09-03,-50,
Czech Republic,CZE,2020-09-04,-33.3333333333333,
Czech Republic,CZE,2020-09-05,25,
Czech Republic,CZE,2020-09-06,0,
Czech Republic,CZE,2020-09-07,18.1818181818182,
Czech Republic,CZE,2020-09-08,44.4444444444444,
Czech Republic,CZE,2020-09-09,77.7777777777778,
Czech Republic,CZE,2020-09-10,171.428571428571,
Czech Republic,CZE,2020-09-11,175,
Democratic Republic of Congo,COD,2020-03-29,400,
Democratic Republic of Congo,COD,2020-03-30,200,
Democratic Republic of Congo,COD,2020-03-31,200,
Democratic Republic of Congo,COD,2020-04-01,66.6666666666667,
Democratic Republic of Congo,COD,2020-04-02,166.666666666667,
Democratic Republic of Congo,COD,2020-04-03,75,
Democratic Republic of Congo,COD,2020-04-04,125,
Democratic Republic of Congo,COD,2020-04-05,140,
Democratic Republic of Congo,COD,2020-04-06,66.6666666666667,
Democratic Republic of Congo,COD,2020-04-07,66.6666666666667,
Democratic Republic of Congo,COD,2020-04-08,100,
Democratic Republic of Congo,COD,2020-04-09,12.5,
Democratic Republic of Congo,COD,2020-04-10,28.5714285714286,
Democratic Republic of Congo,COD,2020-04-11,-22.2222222222222,
Democratic Republic of Congo,COD,2020-04-12,-83.3333333333333,
Democratic Republic of Congo,COD,2020-04-13,-80,
Democratic Republic of Congo,COD,2020-04-14,-80,
Democratic Republic of Congo,COD,2020-04-15,-70,
Democratic Republic of Congo,COD,2020-04-16,-77.7777777777778,
Democratic Republic of Congo,COD,2020-04-17,-66.6666666666667,
Democratic Republic of Congo,COD,2020-04-18,-28.5714285714286,
Democratic Republic of Congo,COD,2020-04-19,150,
Democratic Republic of Congo,COD,2020-04-20,150,
Democratic Republic of Congo,COD,2020-04-21,150,
Democratic Republic of Congo,COD,2020-04-22,33.3333333333333,
Democratic Republic of Congo,COD,2020-04-23,50,
Democratic Republic of Congo,COD,2020-04-24,-33.3333333333333,
Democratic Republic of Congo,COD,2020-04-25,-40,
Democratic Republic of Congo,COD,2020-04-26,-40,
Democratic Republic of Congo,COD,2020-04-27,-40,
Democratic Republic of Congo,COD,2020-04-28,0,
Democratic Republic of Congo,COD,2020-04-29,25,
Democratic Republic of Congo,COD,2020-04-30,100,
Democratic Republic of Congo,COD,2020-05-01,200,
Democratic Republic of Congo,COD,2020-05-02,33.3333333333333,
Democratic Republic of Congo,COD,2020-05-03,66.6666666666667,
Democratic Republic of Congo,COD,2020-05-04,100,
Democratic Republic of Congo,COD,2020-05-05,-20,
Democratic Republic of Congo,COD,2020-05-06,-20,
Democratic Republic of Congo,COD,2020-05-07,-16.6666666666667,
Democratic Republic of Congo,COD,2020-05-08,-16.6666666666667,
Democratic Republic of Congo,COD,2020-05-09,75,
Democratic Republic of Congo,COD,2020-05-10,60,
Democratic Republic of Congo,COD,2020-05-11,16.6666666666667,
Democratic Republic of Congo,COD,2020-05-12,150,
Democratic Republic of Congo,COD,2020-05-13,300,
Democratic Republic of Congo,COD,2020-05-14,180,
Democratic Republic of Congo,COD,2020-05-15,180,
Democratic Republic of Congo,COD,2020-05-16,200,
Democratic Republic of Congo,COD,2020-05-17,137.5,
Democratic Republic of Congo,COD,2020-05-18,171.428571428571,
Democratic Republic of Congo,COD,2020-05-19,70,
Democratic Republic of Congo,COD,2020-05-20,-31.25,
Democratic Republic of Congo,COD,2020-05-21,-21.4285714285714,
Democratic Republic of Congo,COD,2020-05-22,-7.14285714285714,
Democratic Republic of Congo,COD,2020-05-23,-85.7142857142857,
Democratic Republic of Congo,COD,2020-05-24,-84.2105263157895,
Democratic Republic of Congo,COD,2020-05-25,-63.1578947368421,
Democratic Republic of Congo,COD,2020-05-26,-64.7058823529412,
Democratic Republic of Congo,COD,2020-05-27,-45.4545454545455,
Democratic Republic of Congo,COD,2020-05-28,-36.3636363636364,
Democratic Republic of Congo,COD,2020-05-29,-53.8461538461539,
Democratic Republic of Congo,COD,2020-05-30,100,
Democratic Republic of Congo,COD,2020-05-31,100,
Democratic Republic of Congo,COD,2020-06-01,-42.8571428571429,
Democratic Republic of Congo,COD,2020-06-02,-16.6666666666667,
Democratic Republic of Congo,COD,2020-06-03,-16.6666666666667,
Democratic Republic of Congo,COD,2020-06-04,0,
Democratic Republic of Congo,COD,2020-06-05,50,
Democratic Republic of Congo,COD,2020-06-06,100,
Democratic Republic of Congo,COD,2020-06-07,100,
Democratic Republic of Congo,COD,2020-06-08,250,
Democratic Republic of Congo,COD,2020-06-09,200,
Democratic Republic of Congo,COD,2020-06-10,240,
Democratic Republic of Congo,COD,2020-06-11,185.714285714286,
Democratic Republic of Congo,COD,2020-06-12,111.111111111111,
Democratic Republic of Congo,COD,2020-06-13,58.3333333333333,
Democratic Republic of Congo,COD,2020-06-14,100,
Democratic Republic of Congo,COD,2020-06-15,50,
Democratic Republic of Congo,COD,2020-06-16,66.6666666666667,
Democratic Republic of Congo,COD,2020-06-17,35.2941176470588,
Democratic Republic of Congo,COD,2020-06-18,0,
Democratic Republic of Congo,COD,2020-06-19,5.26315789473684,
Democratic Republic of Congo,COD,2020-06-20,10.5263157894737,
Democratic Republic of Congo,COD,2020-06-21,-20.8333333333333,
Democratic Republic of Congo,COD,2020-06-22,14.2857142857143,
Democratic Republic of Congo,COD,2020-06-23,-8,
Democratic Republic of Congo,COD,2020-06-24,0,
Democratic Republic of Congo,COD,2020-06-25,0,
Democratic Republic of Congo,COD,2020-06-26,25,
Democratic Republic of Congo,COD,2020-06-27,33.3333333333333,
Democratic Republic of Congo,COD,2020-06-28,31.5789473684211,
Democratic Republic of Congo,COD,2020-06-29,12.5,
Democratic Republic of Congo,COD,2020-06-30,39.1304347826087,
Democratic Republic of Congo,COD,2020-07-01,47.8260869565217,
Democratic Republic of Congo,COD,2020-07-02,95,
Democratic Republic of Congo,COD,2020-07-03,32,
Democratic Republic of Congo,COD,2020-07-04,-7.14285714285714,
Democratic Republic of Congo,COD,2020-07-05,28,
Democratic Republic of Congo,COD,2020-07-06,-11.1111111111111,
Democratic Republic of Congo,COD,2020-07-07,-53.125,
Democratic Republic of Congo,COD,2020-07-08,-61.7647058823529,
Democratic Republic of Congo,COD,2020-07-09,-74.3589743589744,
Democratic Republic of Congo,COD,2020-07-10,-60.6060606060606,
Democratic Republic of Congo,COD,2020-07-11,-50,
Democratic Republic of Congo,COD,2020-07-12,-78.125,
Democratic Republic of Congo,COD,2020-07-13,-70.8333333333333,
Democratic Republic of Congo,COD,2020-07-14,-53.3333333333333,
Democratic Republic of Congo,COD,2020-07-15,-46.1538461538461,
Democratic Republic of Congo,COD,2020-07-16,-30,
Democratic Republic of Congo,COD,2020-07-17,-69.2307692307692,
Democratic Republic of Congo,COD,2020-07-18,-69.2307692307692,
Democratic Republic of Congo,COD,2020-07-19,-42.8571428571429,
Democratic Republic of Congo,COD,2020-07-20,-28.5714285714286,
Democratic Republic of Congo,COD,2020-07-21,-28.5714285714286,
Democratic Republic of Congo,COD,2020-07-22,-14.2857142857143,
Democratic Republic of Congo,COD,2020-07-23,-14.2857142857143,
Democratic Republic of Congo,COD,2020-07-24,100,
Democratic Republic of Congo,COD,2020-07-25,100,
Democratic Republic of Congo,COD,2020-07-26,175,
Democratic Republic of Congo,COD,2020-07-27,120,
Democratic Republic of Congo,COD,2020-07-28,180,
Democratic Republic of Congo,COD,2020-07-29,116.666666666667,
Democratic Republic of Congo,COD,2020-07-30,166.666666666667,
Democratic Republic of Congo,COD,2020-07-31,75,
Democratic Republic of Congo,COD,2020-08-01,75,
Democratic Republic of Congo,COD,2020-08-02,0,
Democratic Republic of Congo,COD,2020-08-03,-9.09090909090909,
Democratic Republic of Congo,COD,2020-08-04,-57.1428571428571,
Democratic Republic of Congo,COD,2020-08-05,-53.8461538461539,
Democratic Republic of Congo,COD,2020-08-06,-93.75,
Democratic Republic of Congo,COD,2020-08-07,-100,
Democratic Republic of Congo,COD,2020-08-08,-78.5714285714286,
Democratic Republic of Congo,COD,2020-08-09,-18.1818181818182,
Democratic Republic of Congo,COD,2020-08-10,-10,
Democratic Republic of Congo,COD,2020-08-11,50,
Democratic Republic of Congo,COD,2020-08-12,66.6666666666667,
Democratic Republic of Congo,COD,2020-08-13,1000,
Democratic Republic of Congo,COD,2020-08-15,600,
Democratic Republic of Congo,COD,2020-08-16,77.7777777777778,
Democratic Republic of Congo,COD,2020-08-17,77.7777777777778,
Democratic Republic of Congo,COD,2020-08-18,111.111111111111,
Democratic Republic of Congo,COD,2020-08-19,80,
Democratic Republic of Congo,COD,2020-08-20,81.8181818181818,
Democratic Republic of Congo,COD,2020-08-21,-40,
Democratic Republic of Congo,COD,2020-08-22,-57.1428571428571,
Democratic Republic of Congo,COD,2020-08-23,-31.25,
Democratic Republic of Congo,COD,2020-08-24,-31.25,
Democratic Republic of Congo,COD,2020-08-25,-57.8947368421053,
Democratic Republic of Congo,COD,2020-08-26,-55.5555555555556,
Democratic Republic of Congo,COD,2020-08-27,-60,
Democratic Republic of Congo,COD,2020-08-28,-33.3333333333333,
Democratic Republic of Congo,COD,2020-08-29,-22.2222222222222,
Democratic Republic of Congo,COD,2020-08-30,-36.3636363636364,
Democratic Republic of Congo,COD,2020-08-31,-36.3636363636364,
Democratic Republic of Congo,COD,2020-09-01,-12.5,
Democratic Republic of Congo,COD,2020-09-02,0,
Democratic Republic of Congo,COD,2020-09-03,-37.5,
Democratic Republic of Congo,COD,2020-09-04,-50,
Democratic Republic of Congo,COD,2020-09-05,-42.8571428571429,
Democratic Republic of Congo,COD,2020-09-06,-85.7142857142857,
Democratic Republic of Congo,COD,2020-09-07,-71.4285714285714,
Democratic Republic of Congo,COD,2020-09-08,-71.4285714285714,
Democratic Republic of Congo,COD,2020-09-09,-87.5,
Democratic Republic of Congo,COD,2020-09-10,-80,
